"dat","Désignation de l'infraction","libx","Ain","Aisne","Allier","Alpes-de-Haute-Provence","Hautes-Alpes","Alpes-Maritimes","Ardèche","Ardennes","Ariège","Aube","Aude","Aveyron","Bouches-du-Rhône","Calvados","Cantal","Charente","Charente-Maritime","Cher","Corrèze","Côte-d’Or","Côtes-d'Armor","Creuse","Dordogne","Doubs","Drôme","Eure","Eure-et-Loir","Finistère","Corse du Sud","Haute Corse","Gard","Haute-Garonne","Gers","Gironde","Hérault","Ille-et-Vilaine","Indre","Indre-et-Loire","Isère","Jura","Landes","Loir-et-Cher","Loire","Haute-Loire","Loire-Atlantique","Loiret","Lot","Lot-et-Garonne","Lozère","Maine-et-Loire","Manche","Marne","Haute-Marne","Mayenne","Meurthe-et-Moselle","Meuse","Morbihan","Moselle","Nièvre","Nord","Oise","Orne","Pas-de-Calais","Puy-de-Dôme","Pyrénées-Atlantiques","Hautes-Pyrénées","Pyrénées-Orientales","Bas-Rhin","Haut-Rhin","Rhône","Haute-Saône","Saône-et-Loire","Sarthe","Savoie","Haute-Savoie","Paris","Seine-Maritime","Seine-et-Marne","Yvelines","Deux-Sèvres","Somme","Tarn","Tarn-et-Garonne","Var","Vaucluse","Vendée","Vienne","Haute-Vienne","Vosges","Yonne","Territoire-de-Belfort","Essonne","Hauts-de-Seine","Seine-St-Denis","Val-de-Marne","Val-d’Oise","Guadeloupe","Martinique","Guyane","Réunion","Saint Pierre et Miquelon","Mayotte","Wallis et Futuna","Polynésie Française","Nouvelle Calédonie","9G","9H","AC","AE","AT","CJ"
"01/01/2014","1.0","Règlements de compte entre malfaiteurs","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","2.0","Homicides pour voler et à l’occasion de vols","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","3.0","Homicides pour d’autres motifs que le vol","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","5.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","3.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","4.0","Tentatives d’homicides pour voler et à l’occasion de vols","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","5.0","Tentatives homicides pour d’autres motifs que le vol","0.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","0.0","5.0","4.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","6.0","2.0","10.0","4.0","0.0","0.0","0.0","0.0",".","0.0",".","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","6.0","Coups et blessures volontaires suivis de mort","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","2.0","0.0","1.0","0.0","1.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","7.0","Coups et violences volontaires non mortels sur personnes de 15 ans et plus","24.0","67.0","49.0","13.0","15.0","307.0","11.0","37.0","6.0","47.0","28.0","14.0","564.0","78.0","2.0","36.0","63.0","38.0","38.0","58.0","40.0","3.0","32.0","83.0","73.0","53.0","67.0","93.0","8.0","9.0","84.0","224.0","4.0","271.0","181.0","129.0","11.0","68.0","134.0","17.0","22.0","20.0","151.0","17.0","177.0","110.0","7.0","23.0","5.0","72.0","34.0","112.0","19.0","26.0","149.0","31.0","44.0","154.0","11.0","823.0","114.0","19.0","460.0","73.0","78.0","38.0","72.0","163.0","141.0","534.0","18.0","42.0","64.0","53.0","57.0","813.0","350.0","334.0","299.0","25.0","116.0","30.0","28.0","191.0","66.0","31.0","44.0","58.0","24.0","40.0","22.0","290.0","364.0","757.0","388.0","396.0","101.0","78.0","74.0","150.0",".","28.0",".","35.0","55.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","8.0","Prises d’otages à l’occasion de vols","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","9.0","Prises d’otages dans un autre but que le vol","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","10.0","Séquestrations","0.0","2.0","1.0","0.0","0.0","4.0","0.0","0.0","0.0","1.0","0.0","1.0","10.0","2.0","0.0","1.0","1.0","0.0","1.0","1.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","1.0","4.0","0.0","1.0","4.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","2.0","0.0","4.0","5.0","0.0","0.0","0.0","0.0","3.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","7.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","4.0","0.0","3.0","0.0","2.0","2.0","0.0","0.0","14.0","3.0","5.0","9.0","0.0","3.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","3.0","0.0","6.0","1.0","12.0","6.0","1.0","0.0","0.0","0.0","1.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","11.0","Menaces ou chantages pour extorsion de fonds","2.0","0.0","2.0","1.0","1.0","10.0","1.0","4.0","2.0","5.0","1.0","3.0","24.0","5.0","0.0","2.0","3.0","3.0","1.0","7.0","0.0","0.0","2.0","5.0","2.0","6.0","4.0","6.0","0.0","1.0","4.0","11.0","1.0","12.0","8.0","9.0","0.0","5.0","10.0","2.0","1.0","1.0","5.0","1.0","8.0","5.0","0.0","0.0","0.0","3.0","1.0","8.0","4.0","1.0","19.0","3.0","0.0","3.0","0.0","23.0","4.0","1.0","9.0","1.0","3.0","3.0","5.0","10.0","10.0","13.0","2.0","6.0","3.0","3.0","8.0","95.0","17.0","15.0","24.0","0.0","5.0","1.0","2.0","7.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","27.0","43.0","49.0","34.0","27.0","2.0","0.0","1.0","3.0",".","3.0",".","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","12.0","Menaces ou chantages dans un autre but que l’extorsion de fonds","8.0","42.0","20.0","8.0","7.0","139.0","9.0","29.0","2.0","12.0","26.0","11.0","339.0","34.0","5.0","9.0","28.0","14.0","9.0","40.0","7.0","1.0","6.0","54.0","44.0","11.0","29.0","40.0","11.0","12.0","50.0","116.0","1.0","110.0","84.0","44.0","8.0","19.0","54.0","7.0","7.0","23.0","62.0","8.0","71.0","50.0","5.0","8.0","0.0","28.0","26.0","64.0","17.0","16.0","53.0","9.0","9.0","87.0","5.0","319.0","41.0","11.0","123.0","47.0","27.0","13.0","32.0","79.0","66.0","228.0","4.0","26.0","53.0","11.0","15.0","269.0","167.0","122.0","166.0","4.0","63.0","20.0","8.0","73.0","32.0","12.0","26.0","22.0","5.0","25.0","8.0","135.0","221.0","260.0","159.0","199.0","44.0","35.0","24.0","66.0",".","2.0",".","2.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","13.0","Atteintes à la dignité et à la personnalité","6.0","15.0","9.0","0.0","2.0","71.0","1.0","7.0","2.0","12.0","4.0","7.0","100.0","18.0","1.0","9.0","6.0","9.0","8.0","23.0","8.0","0.0","3.0","10.0","9.0","17.0","8.0","12.0","3.0","4.0","13.0","44.0","0.0","46.0","25.0","10.0","0.0","4.0","20.0","4.0","3.0","10.0","18.0","2.0","38.0","12.0","2.0","1.0","1.0","16.0","5.0","27.0","6.0","10.0","22.0","6.0","2.0","33.0","1.0","113.0","15.0","6.0","49.0","18.0","16.0","2.0","10.0","29.0","25.0","93.0","4.0","19.0","12.0","12.0","3.0","132.0","73.0","37.0","33.0","1.0","23.0","7.0","1.0","24.0","3.0","6.0","10.0","6.0","3.0","12.0","7.0","22.0","60.0","42.0","39.0","36.0","6.0","3.0","3.0","5.0",".","3.0",".","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","14.0","Violations de domicile","0.0","3.0","0.0","0.0","0.0","15.0","0.0","2.0","0.0","2.0","2.0","0.0","12.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","4.0","0.0","0.0","5.0","3.0","3.0","1.0","4.0","0.0","1.0","3.0","8.0","0.0","12.0","5.0","3.0","0.0","1.0","1.0","0.0","1.0","4.0","4.0","0.0","3.0","2.0","0.0","2.0","0.0","4.0","1.0","6.0","1.0","0.0","2.0","2.0","2.0","6.0","0.0","26.0","1.0","1.0","14.0","3.0","6.0","1.0","2.0","6.0","1.0","21.0","0.0","2.0","0.0","2.0","3.0","36.0","12.0","9.0","8.0","1.0","3.0","0.0","0.0","11.0","1.0","2.0","0.0","2.0","3.0","2.0","0.0","4.0","12.0","27.0","15.0","11.0","4.0","2.0","6.0","5.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","15.0","Vols à main armée contre des établissements financiers","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","16.0","Vols à main armée contre des établissements industriels ou commerciaux","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","28.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","2.0","0.0","0.0","3.0","2.0","0.0","5.0","3.0","0.0","6.0","5.0","1.0","0.0","0.0","3.0","1.0","0.0","1.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","4.0","0.0","0.0","4.0","0.0","11.0","3.0","0.0","9.0","0.0","0.0","0.0","1.0","2.0","1.0","8.0","1.0","2.0","0.0","0.0","1.0","11.0","9.0","6.0","4.0","0.0","0.0","1.0","0.0","5.0","2.0","0.0","3.0","1.0","0.0","2.0","1.0","10.0","8.0","12.0","14.0","3.0","0.0","2.0","1.0","1.0",".","0.0",".","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","17.0","Vols à main armée contre des entreprises de transports de fonds","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","18.0","Vols à main armée contre des particuliers à leur domicile","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","11.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","4.0","0.0","0.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","19.0","Autres vols à main armée","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","12.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","4.0","5.0","0.0","0.0","7.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","5.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","5.0","8.0","9.0","2.0","2.0","5.0","8.0","3.0","1.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","20.0","Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","6.0","0.0","0.0","0.0","4.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","7.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","4.0","2.0","0.0","1.0","0.0","0.0","0.0","4.0","1.0","5.0","2.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","3.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0",".","1.0",".","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","21.0","Vols avec armes blanches contre des particuliers à leur domicile","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","12.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","22.0","Autres vols avec armes blanches","1.0","0.0","0.0","0.0","0.0","3.0","0.0","1.0","0.0","3.0","1.0","0.0","55.0","0.0","1.0","0.0","3.0","2.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","21.0","18.0","0.0","8.0","13.0","2.0","0.0","0.0","21.0","0.0","1.0","0.0","1.0","0.0","7.0","1.0","1.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","4.0","0.0","39.0","5.0","0.0","3.0","2.0","4.0","0.0","3.0","5.0","3.0","19.0","0.0","1.0","1.0","1.0","1.0","137.0","5.0","27.0","17.0","1.0","4.0","6.0","0.0","4.0","5.0","0.0","4.0","1.0","0.0","0.0","0.0","7.0","33.0","35.0","18.0","39.0","9.0","11.0","16.0","3.0",".","1.0",".","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","23.0","Vols violents sans arme contre des établissements financiers, commerciaux ou industriels","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","6.0","1.0","0.0","0.0","0.0","0.0","3.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","24.0","Vols violents sans arme contre des particuliers à leur domicile","0.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","4.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","3.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","0.0","7.0","3.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","5.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0",".","0.0",".","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","25.0","Vols violents sans arme contre des femmes sur voie publique ou autre lieu public","2.0","4.0","13.0","2.0","0.0","130.0","1.0","2.0","0.0","8.0","17.0","3.0","313.0","11.0","1.0","7.0","11.0","2.0","4.0","10.0","5.0","1.0","0.0","28.0","22.0","8.0","8.0","18.0","1.0","2.0","34.0","119.0","0.0","61.0","109.0","21.0","3.0","36.0","30.0","1.0","3.0","7.0","42.0","1.0","14.0","21.0","1.0","5.0","0.0","8.0","0.0","26.0","3.0","3.0","13.0","3.0","7.0","21.0","1.0","203.0","25.0","2.0","31.0","11.0","2.0","3.0","16.0","22.0","18.0","159.0","1.0","7.0","8.0","23.0","8.0","822.0","87.0","120.0","145.0","4.0","19.0","8.0","7.0","43.0","19.0","0.0","5.0","6.0","8.0","6.0","5.0","109.0","283.0","635.0","287.0","157.0","25.0","32.0","35.0","15.0",".","12.0",".","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","26.0","Vols violents sans arme contre d’autres victimes","5.0","5.0","6.0","3.0","0.0","66.0","0.0","7.0","0.0","8.0","6.0","3.0","302.0","21.0","1.0","8.0","11.0","7.0","3.0","4.0","7.0","0.0","6.0","15.0","15.0","18.0","13.0","25.0","0.0","4.0","42.0","115.0","0.0","84.0","95.0","18.0","3.0","26.0","30.0","2.0","3.0","4.0","32.0","0.0","49.0","32.0","2.0","9.0","0.0","13.0","2.0","29.0","0.0","3.0","11.0","0.0","12.0","24.0","2.0","224.0","18.0","3.0","38.0","20.0","11.0","4.0","13.0","18.0","21.0","104.0","2.0","3.0","9.0","18.0","13.0","662.0","103.0","105.0","139.0","6.0","20.0","7.0","3.0","44.0","26.0","6.0","9.0","12.0","5.0","11.0","6.0","110.0","225.0","430.0","206.0","151.0","32.0","47.0","21.0","40.0",".","6.0",".","7.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0"
"01/01/2014","27.0","Cambriolages de locaux d’habitation principale","18.0","40.0","37.0","26.0","28.0","397.0","12.0","15.0","8.0","56.0","80.0","14.0","998.0","75.0","2.0","48.0","75.0","63.0","33.0","53.0","27.0","0.0","25.0","63.0","65.0","35.0","41.0","74.0","3.0","8.0","151.0","403.0","8.0","273.0","393.0","77.0","8.0","78.0","257.0","10.0","11.0","63.0","211.0","9.0","239.0","130.0","6.0","23.0","0.0","39.0","11.0","125.0","23.0","34.0","175.0","12.0","37.0","172.0","6.0","783.0","26.0","9.0","298.0","87.0","88.0","39.0","52.0","82.0","68.0","607.0","11.0","32.0","26.0","51.0","70.0","1042.0","266.0","505.0","564.0","20.0","84.0","43.0","34.0","216.0","147.0","16.0","61.0","63.0","23.0","42.0","30.0","420.0","627.0","900.0","634.0","484.0","83.0","47.0","38.0","67.0",".","79.0",".","10.0","44.0","0.0","0.0","0.0","0.0","0.0","0.0"
