CODGEO	REG	DEP	ARR	LIBGEO	P10_POP
24448	72	24	243	Saint-Martial-d'Albarède	485
24449	72	24	243	Saint-Martial-d'Artenset	973
24450	72	24	244	Saint-Martial-de-Nabirat	670
24451	72	24	242	Saint-Martial-de-Valette	831
24452	72	24	243	Saint-Martial-Viveyrol	206
24453	72	24	242	Saint-Martin-de-Fressengeas	385
24454	72	24	241	Saint-Martin-de-Gurson	606
24455	72	24	243	Saint-Martin-de-Ribérac	697
24456	72	24	241	Saint-Martin-des-Combes	192
24457	72	24	243	Saint-Martin-l'Astier	135
24458	72	24	242	Saint-Martin-le-Pin	296
24459	72	24	243	Saint-Maime-de-Péreyrol	274
24460	72	24	243	Saint-Méard-de-Drône	474
24461	72	24	241	Saint-Méard-de-Gurçon	783
24462	72	24	243	Saint-Médard-de-Mussidan	1697
24463	72	24	243	Saint-Médard-d'Excideuil	567
24464	72	24	243	Saint-Mesmin	266
24465	72	24	243	Saint-Michel-de-Double	266
24466	72	24	241	Saint-Michel-de-Montaigne	363
24468	72	24	243	Saint-Michel-de-Villadeix	303
24470	72	24	244	Sainte-Mondane	253
24471	72	24	244	Sainte-Nathalène	574
24472	72	24	241	Saint-Nexans	875
24473	72	24	243	Sainte-Orse	386
24474	72	24	242	Saint-Pancrace	153
24475	72	24	243	Saint-Pantaly-d'Ans	154
24476	72	24	243	Saint-Pantaly-d'Excideuil	156
24477	72	24	243	Saint-Pardoux-de-Drône	211
24478	72	24	244	Saint-Pardoux-et-Vielvic	191
24479	72	24	242	Saint-Pardoux-la-Rivière	1185
24480	72	24	243	Saint-Paul-de-Serre	260
24481	72	24	242	Saint-Paul-la-Roche	517
24482	72	24	243	Saint-Paul-Lizonne	316
24483	72	24	241	Saint-Perdoux	137
24484	72	24	243	Saint-Pierre-de-Chignac	814
24485	72	24	242	Saint-Pierre-de-Côle	460
24486	72	24	242	Saint-Pierre-de-Frugie	403
24487	72	24	241	Saint-Pierre-d'Eyraud	1683
24488	72	24	244	Saint-Pompont	440
24489	72	24	242	Saint-Priest-les-Fougères	395
24490	72	24	243	Saint-Privat-des-Prés	579
24491	72	24	244	Saint-Rabier	555
24492	72	24	241	Sainte-Radegonde	56
24493	72	24	243	Saint-Raphaël	110
24494	72	24	241	Saint-Rémy	423
24495	72	24	241	Saint-Romain-de-Monpazier	83
24496	72	24	242	Saint-Romain-et-Saint-Clément	316
24497	72	24	241	Sainte-Sabine-Born	381
24498	72	24	242	Saint-Saud-Lacoussière	868
24499	72	24	241	Saint-Sauveur	775
24500	72	24	243	Saint-Sauveur-Lalande	139
24501	72	24	241	Saint-Seurin-de-Prats	487
24502	72	24	243	Saint-Séverin-d'Estissac	81
24503	72	24	242	Saint-Sulpice-de-Mareuil	126
24504	72	24	243	Saint-Sulpice-de-Roumagnac	215
24505	72	24	242	Saint-Sulpice-d'Excideuil	317
24507	72	24	243	Sainte-Trie	122
24508	72	24	243	Saint-Victor	197
24509	72	24	243	Saint-Vincent-de-Connezac	561
24510	72	24	244	Saint-Vincent-de-Cosse	365
24511	72	24	243	Saint-Vincent-Jalmoutiers	251
24512	72	24	244	Saint-Vincent-le-Paluel	269
24513	72	24	243	Saint-Vincent-sur-l'Isle	264
24514	72	24	241	Saint-Vivien	287
24515	72	24	243	Salagnac	876
24516	72	24	244	Salignac-Eyvigues	1139
24517	72	24	244	Salles-de-Belvès	80
24518	72	24	243	Salon	238
24519	72	24	242	Sarlande	418
24520	72	24	244	Sarlat-la-Canéda	9739
24521	72	24	243	Sarliac-sur-l'Isle	1029
24522	72	24	242	Sarrazac	377
24523	72	24	241	Saussignac	418
24524	72	24	244	Savignac-de-Miremont	160
24525	72	24	242	Savignac-de-Nontron	195
24526	72	24	242	Savignac-Lédrier	734
24527	72	24	243	Savignac-les-Églises	951
24528	72	24	242	Sceau-Saint-Angel	128
24529	72	24	243	Segonzac	208
24530	72	24	243	Sencenac-Puy-de-Fourches	230
24531	72	24	244	Sergeac	212
24532	72	24	241	Serres-et-Montguyard	204
24533	72	24	243	Servanches	80
24534	72	24	241	Sigoulès	838
24535	72	24	244	Simeyrols	242
24536	72	24	241	Singleyrac	310
24537	72	24	243	Siorac-de-Ribérac	254
24538	72	24	244	Siorac-en-Périgord	1026
24540	72	24	243	Sorges	1332
24541	72	24	242	Soudat	84
24542	72	24	241	Soulaures	76
24543	72	24	243	Sourzac	1105
24544	72	24	244	Tamniès	351
24545	72	24	243	Teillots	117
24546	72	24	243	Temple-Laguyon	46
24547	72	24	244	Terrasson-Lavilledieu	6225
24548	72	24	242	Teyjat	275
24549	72	24	241	Thénac	374
24550	72	24	243	Thenon	1277
24551	72	24	242	Thiviers	3095
24552	72	24	244	Thonac	258
24553	72	24	243	Tocane-Saint-Apre	1680
24554	72	24	243	La Tour-Blanche	445
24555	72	24	243	Tourtoirac	651
24557	72	24	243	Trélissac	7097
24558	72	24	241	Trémolat	576
24559	72	24	244	Tursac	321
24560	72	24	241	Urval	151
24561	72	24	243	Valeuil	396
24562	72	24	243	Vallereuil	278
24563	72	24	244	Valojoulx	267
24564	72	24	243	Vanxains	727
24565	72	24	242	Varaignes	425
24566	72	24	241	Varennes	448
24567	72	24	242	Vaunac	260
24568	72	24	241	Vélines	1117
24569	72	24	243	Vendoire	152
24570	72	24	241	Verdon	47
24571	72	24	243	Vergt	1674
24572	72	24	241	Vergt-de-Biron	183
24573	72	24	243	Verteillac	642
24574	72	24	244	Veyrignac	319
24575	72	24	244	Veyrines-de-Domme	222
24576	72	24	243	Veyrines-de-Vergt	248
24577	72	24	244	Vézac	621
24579	72	24	242	Vieux-Mareuil	334
24580	72	24	244	Villac	243
24581	72	24	241	Villamblard	885
24582	72	24	242	Villars	458
24584	72	24	241	Villefranche-de-Lonchat	963
24585	72	24	244	Villefranche-du-Périgord	759
24586	72	24	243	Villetoureix	874
24587	72	24	244	Vitrac	886
25001	43	25	251	Abbans-Dessous	235
25002	43	25	251	Abbans-Dessus	307
25003	43	25	251	Abbenans	355
25004	43	25	252	Abbévillers	1076
25005	43	25	252	Accolans	98
25006	43	25	251	Adam-lès-Passavant	99
25007	43	25	253	Adam-lès-Vercel	108
25008	43	25	252	Aibre	454
25009	43	25	251	Aïssey	162
25011	43	25	252	Allenjoie	754
25012	43	25	253	Les Alliés	115
25013	43	25	252	Allondans	227
25014	43	25	251	Amagney	731
25015	43	25	251	Amancey	655
25016	43	25	251	Amathay-Vésigneux	146
25017	43	25	251	Amondans	93
25018	43	25	252	Anteuil	610
25019	43	25	252	Appenans	428
25020	43	25	252	Arbouans	992
25021	43	25	251	Arc-et-Senans	1481
25022	43	25	252	Arcey	1414
25024	43	25	253	Arçon	771
25025	43	25	253	Arc-sous-Cicon	650
25026	43	25	253	Arc-sous-Montenot	229
25027	43	25	251	Arguel	238
25028	43	25	253	Athose	168
25029	43	25	253	Aubonne	229
25030	43	25	251	Audeux	437
25031	43	25	252	Audincourt	14825
25032	43	25	251	Autechaux	392
25033	43	25	252	Autechaux-Roide	563
25034	43	25	251	Auxon-Dessous	1246
25035	43	25	251	Auxon-Dessus	1158
25036	43	25	251	Avanne-Aveney	2340
25038	43	25	251	Avilley	181
25039	43	25	253	Avoudrey	835
25040	43	25	252	Badevel	850
25041	43	25	253	Bannans	320
25042	43	25	253	Le Barboux	241
25043	43	25	252	Bart	1898
25044	43	25	251	Bartherans	46
25045	43	25	251	Battenans-les-Mines	58
25046	43	25	252	Battenans-Varin	67
25047	43	25	251	Baume-les-Dames	5315
25048	43	25	252	Bavans	3573
25049	43	25	252	Belfays	102
25050	43	25	253	Le Bélieu	320
25051	43	25	252	Belleherbe	587
25052	43	25	253	Belmont	60
25053	43	25	252	Belvoir	98
25054	43	25	252	Berche	460
25055	43	25	251	Berthelange	267
25056	43	25	251	Besançon	116914
25057	43	25	252	Bethoncourt	5971
25058	43	25	251	Beure	1356
25059	43	25	252	Beutal	275
25060	43	25	253	Bians-les-Usiers	572
25061	43	25	252	Bief	114
25062	43	25	253	Le Bizot	267
25063	43	25	252	Blamont	1113
25065	43	25	251	Blarians	53
25066	43	25	252	Blussangeaux	76
25067	43	25	252	Blussans	187
25070	43	25	251	Bolandoz	349
25071	43	25	252	Bondeval	473
25072	43	25	251	Bonnal	20
25073	43	25	251	Bonnay	838
25074	43	25	253	Bonnétage	782
25075	43	25	253	Bonnevaux	342
25076	43	25	251	Bonnevaux-le-Prieuré	108
25077	43	25	253	La Bosse	77
25078	43	25	251	Bouclans	971
25079	43	25	253	Boujailles	416
25082	43	25	252	Bourguignon	955
25083	43	25	252	Bournois	183
25084	43	25	251	Boussières	1094
25085	43	25	253	Bouverans	338
25086	43	25	251	Braillans	151
25087	43	25	252	Branne	173
25088	43	25	251	Breconchaux	91
25089	43	25	253	Bremondans	79
25090	43	25	251	Brères	36
25091	43	25	252	Les Bréseux	419
25092	43	25	251	La Bretenière	63
25093	43	25	252	Bretigney	85
25094	43	25	251	Bretigney-Notre-Dame	111
25095	43	25	253	Bretonvillers	217
25096	43	25	253	Brey-et-Maison-du-Bois	101
25097	43	25	252	Brognard	467
25098	43	25	251	Buffard	163
25099	43	25	253	Bugny	158
25100	43	25	253	Bulle	387
25101	43	25	251	Burgille	522
25102	43	25	252	Burnevillers	45
25103	43	25	251	Busy	558
25104	43	25	251	By	77
25105	43	25	251	Byans-sur-Doubs	566
25106	43	25	251	Cademène	90
25107	43	25	251	Cendrey	182
25108	43	25	252	Cernay-l'Église	272
25109	43	25	251	Cessey	348
25110	43	25	253	Chaffois	887
25111	43	25	251	Chalèze	356
25112	43	25	251	Chalezeule	1234
25113	43	25	253	Chamesey	119
25114	43	25	252	Chamesol	398
25115	43	25	251	Champagney	264
25116	43	25	251	Champlive	260
25117	43	25	251	Champoux	88
25119	43	25	251	Champvans-les-Moulins	347
25120	43	25	251	Chantrans	418
25121	43	25	253	Chapelle-des-Bois	264
25122	43	25	253	Chapelle-d'Huin	441
25123	43	25	251	Charbonnières-les-Sapins	192
25124	43	25	252	Charmauvillers	270
25125	43	25	252	Charmoille	303
25126	43	25	251	Charnay	452
25127	43	25	252	Charquemont	2467
25128	43	25	253	Chasnans	240
25129	43	25	251	Chassagne-Saint-Denis	115
25130	43	25	251	Châteauvieux-les-Fossés	12
25131	43	25	253	Châtelblanc	115
25132	43	25	251	Châtillon-Guyotte	131
25133	43	25	251	Châtillon-le-Duc	1905
25134	43	25	251	Châtillon-sur-Lison	12
25136	43	25	251	Chaucenne	542
25137	43	25	251	Chaudefontaine	218
25138	43	25	252	Les Terres-de-Chaux	132
25139	43	25	253	La Chaux	424
25140	43	25	252	Chaux-lès-Clerval	195
25141	43	25	253	Chaux-lès-Passavant	148
25142	43	25	253	Chaux-Neuve	261
25143	43	25	251	Chay	193
25145	43	25	252	Chazot	128
25147	43	25	251	Chemaudin	1430
25148	43	25	253	La Chenalotte	404
25149	43	25	251	Chenecey-Buillon	556
25150	43	25	251	Chevigney-sur-l'Ognon	245
25151	43	25	253	Chevigney-lès-Vercel	124
25152	43	25	251	La Chevillotte	98
25153	43	25	251	Chevroz	105
25154	43	25	251	Chouzelot	289
25155	43	25	251	Cléron	312
25156	43	25	252	Clerval	1045
25157	43	25	253	La Cluse-et-Mijoux	1197
25159	43	25	252	Colombier-Fontaine	1376
25160	43	25	253	Les Combes	725
25161	43	25	253	Consolation-Maisonnettes	29
25162	43	25	251	Corcelles-Ferrières	189
25163	43	25	251	Corcelle-Mieslot	108
25164	43	25	251	Corcondray	125
25166	43	25	251	Côtebrune	72
25170	43	25	252	Courcelles-lès-Montbéliard	1127
25171	43	25	251	Courcelles	75
25172	43	25	251	Courchapon	169
25173	43	25	252	Cour-Saint-Maurice	170
25174	43	25	252	Courtefontaine	230
25175	43	25	253	Courtetain-et-Salans	86
25176	43	25	253	Courvières	265
25177	43	25	252	Crosey-le-Grand	179
25178	43	25	252	Crosey-le-Petit	116
25179	43	25	253	Le Crouzet	68
25180	43	25	251	Crouzet-Migette	130
25181	43	25	251	Cubrial	137
25182	43	25	251	Cubry	80
25183	43	25	251	Cusance	84
25184	43	25	251	Cuse-et-Adrisans	271
25185	43	25	251	Cussey-sur-Lison	61
25186	43	25	251	Cussey-sur-l'Ognon	946
25187	43	25	252	Dambelin	487
25188	43	25	252	Dambenois	768
25189	43	25	251	Dammartin-les-Templiers	198
25190	43	25	252	Dampierre-les-Bois	1642
25191	43	25	252	Dampierre-sur-le-Doubs	498
25192	43	25	252	Dampjoux	148
25193	43	25	252	Damprichard	1769
25194	43	25	252	Dannemarie	108
25195	43	25	251	Dannemarie-sur-Crète	1326
25196	43	25	252	Dasle	1419
25197	43	25	251	Deluz	633
25198	43	25	252	Désandans	714
25199	43	25	251	Déservillers	322
25200	43	25	251	Devecey	1350
25201	43	25	253	Dommartin	620
25202	43	25	253	Dompierre-les-Tilleuls	248
25203	43	25	253	Domprel	150
25204	43	25	253	Doubs	2597
25207	43	25	252	Dung	654
25208	43	25	251	Durnes	156
25209	43	25	251	Échay	115
25210	43	25	252	Échenans	132
25211	43	25	251	Échevannes	84
25212	43	25	251	École-Valentin	2309
25213	43	25	252	Les Écorces	641
25214	43	25	252	Écot	500
25215	43	25	251	L'Écouvotte	112
25216	43	25	252	Écurcey	279
25217	43	25	251	Émagny	616
25218	43	25	253	Épenouse	132
25219	43	25	253	Épenoy	579
25220	43	25	251	Épeugney	530
25221	43	25	251	Esnans	40
25222	43	25	253	Étalans	1165
25223	43	25	251	Éternoz	341
25224	43	25	252	Étouvans	760
25225	43	25	251	Étrabonne	196
25226	43	25	252	Étrappe	191
25227	43	25	253	Étray	200
25228	43	25	252	Étupes	3564
25229	43	25	253	Évillers	317
25230	43	25	252	Exincourt	3164
25231	43	25	253	Eysson	91
25232	43	25	252	Faimbe	112
25233	43	25	253	Fallerans	249
25234	43	25	252	Ferrières-le-Lac	184
25235	43	25	251	Ferrières-les-Bois	322
25236	43	25	251	Fertans	255
25237	43	25	252	Fesches-le-Châtel	2282
25238	43	25	252	Fessevillers	174
25239	43	25	252	Feule	178
25240	43	25	253	Les Fins	2908
25241	43	25	251	Flagey	142
25242	43	25	251	Flagey-Rigney	75
25243	43	25	253	Flangebouche	686
25244	43	25	252	Fleurey	97
25245	43	25	251	Fontain	954
25246	43	25	252	Fontaine-lès-Clerval	253
25247	43	25	251	Fontenelle-Montby	102
25248	43	25	253	Les Fontenelles	534
25249	43	25	251	Fontenotte	57
25250	43	25	251	Foucherans	444
25251	43	25	251	Fourbanne	175
25252	43	25	253	Fourcatier-et-Maison-Neuve	81
25253	43	25	251	Fourg	321
25254	43	25	253	Les Fourgs	1211
25255	43	25	252	Fournet-Blancheroche	348
25256	43	25	252	Frambouhans	772
25257	43	25	251	Franey	277
25258	43	25	251	Franois	1860
25259	43	25	253	Frasne	1811
25261	43	25	252	Froidevaux	60
25262	43	25	253	Fuans	475
25263	43	25	253	Gellin	210
25264	43	25	252	Gémonval	80
25265	43	25	251	Geneuille	1339
25266	43	25	252	Geney	148
25267	43	25	251	Gennes	599
25268	43	25	253	Germéfontaine	121
25269	43	25	251	Germondans	65
25270	43	25	251	Gevresin	114
25271	43	25	253	Gilley	1468
25273	43	25	251	Glamondans	190
25274	43	25	252	Glay	356
25275	43	25	252	Glère	220
25276	43	25	251	Gondenans-Montby	169
25277	43	25	251	Gondenans-les-Moulins	74
25278	43	25	251	Gonsans	516
25279	43	25	251	Gouhelans	113
25280	43	25	252	Goumois	179
25281	43	25	252	Goux-lès-Dambelin	274
25282	43	25	253	Goux-les-Usiers	699
25283	43	25	251	Goux-sous-Landet	51
25284	43	25	252	Grand-Charmont	5194
25285	43	25	253	Grand'Combe-Châteleu	1365
25286	43	25	253	Grand'Combe-des-Bois	133
25287	43	25	251	Grandfontaine	1415
25288	43	25	253	Fournets-Luisans	631
25289	43	25	253	Grandfontaine-sur-Creuse	84
25290	43	25	252	La Grange	90
25293	43	25	253	Granges-Narboz	952
25295	43	25	253	Les Grangettes	264
25296	43	25	253	Les Gras	745
25297	43	25	251	Le Gratteris	166
25298	43	25	251	Grosbois	228
25299	43	25	251	Guillon-les-Bains	112
25300	43	25	251	Guyans-Durnes	250
25301	43	25	253	Guyans-Vennes	730
25302	43	25	253	Hautepierre-le-Châtelet	89
25303	43	25	253	Hauterive-la-Fresse	212
25304	43	25	252	Hérimoncourt	3750
25305	43	25	251	L'Hôpital-du-Grosbois	554
25306	43	25	252	L'Hôpital-Saint-Lieffroy	92
25307	43	25	253	Les Hôpitaux-Neufs	748
25308	43	25	253	Les Hôpitaux-Vieux	355
25309	43	25	253	Houtaud	961
25310	43	25	251	Huanne-Montmartin	82
25311	43	25	252	Hyémondans	204
25312	43	25	251	Hyèvre-Magny	74
25313	43	25	251	Hyèvre-Paroisse	193
25314	43	25	252	Indevillers	241
25315	43	25	252	L'Isle-sur-le-Doubs	3170
25316	43	25	252	Issans	257
25317	43	25	251	Jallerange	191
25318	43	25	253	Jougne	1443
25319	43	25	251	Labergement-du-Navois	110
25320	43	25	253	Labergement-Sainte-Marie	1088
25321	43	25	253	Villers-le-Lac	4435
25322	43	25	252	Laire	386
25323	43	25	251	Laissey	454
25324	43	25	251	Lanans	130
25325	43	25	253	Landresse	215
25326	43	25	251	Lantenne-Vertière	538
25327	43	25	252	Lanthenans	62
25328	43	25	251	Larnod	650
25329	43	25	253	Laval-le-Prieuré	34
25330	43	25	251	Lavans-Quingey	188
25331	43	25	251	Lavans-Vuillafans	218
25332	43	25	251	Lavernay	594
25333	43	25	253	Laviron	354
25334	43	25	253	Levier	1963
25335	43	25	252	Liebvillers	168
25336	43	25	251	Liesle	521
25338	43	25	251	Lizine	92
25339	43	25	251	Lods	236
25340	43	25	251	Lombard	215
25341	43	25	251	Lomont-sur-Crête	162
25342	43	25	253	Longechaux	58
25343	43	25	253	Longemaison	135
25344	43	25	253	Longevelle-lès-Russey	49
25345	43	25	252	Longevelle-sur-Doubs	627
25346	43	25	251	Longeville	144
25347	43	25	253	La Longeville	670
25348	43	25	253	Longevilles-Mont-d'Or	429
25349	43	25	253	Loray	495
25350	43	25	252	Lougres	773
25351	43	25	253	Le Luhier	200
25354	43	25	251	Luxiol	166
25355	43	25	253	Magny-Châtelard	43
25356	43	25	252	Maîche	4355
25357	43	25	253	Maisons-du-Bois-Lièvremont	599
25359	43	25	251	Malans	158
25360	43	25	251	Malbrans	131
25361	43	25	253	Malbuisson	704
25362	43	25	253	Malpas	223
25364	43	25	251	Mamirolle	1699
25365	43	25	252	Mancenans	330
25366	43	25	252	Mancenans-Lizerne	185
25367	43	25	252	Mandeure	4933
25368	43	25	251	Marchaux	1117
25369	43	25	252	Marvelise	155
25370	43	25	252	Mathay	2151
25371	43	25	251	Mazerolles-le-Salin	201
25372	43	25	252	Médière	319
25373	43	25	253	Le Mémont	40
25374	43	25	251	Mercey-le-Grand	480
25375	43	25	251	Mérey-sous-Montrond	445
25376	43	25	251	Mérey-Vieilley	103
25377	43	25	251	Mésandans	190
25378	43	25	252	Meslières	350
25379	43	25	251	Mesmay	72
25380	43	25	253	Métabief	1085
25381	43	25	251	Miserey-Salines	2137
25382	43	25	251	Moncey	483
25383	43	25	251	Moncley	330
25384	43	25	251	Mondon	81
25385	43	25	251	Montagney-Servigney	119
25386	43	25	252	Montancy	161
25387	43	25	252	Montandon	379
25388	43	25	252	Montbéliard	25875
25389	43	25	253	Montbéliardot	103
25390	43	25	253	Montbenoît	391
25391	43	25	253	Mont-de-Laval	192
25392	43	25	252	Mont-de-Vougney	169
25393	43	25	252	Montécheroux	566
25394	43	25	252	Montenois	1549
25395	43	25	251	Montfaucon	1520
25397	43	25	251	Montferrand-le-Château	2195
25398	43	25	253	Montflovin	102
25399	43	25	251	Montfort	90
25400	43	25	251	Montgesoye	493
25401	43	25	251	Montivernage	26
25402	43	25	252	Montjoie-le-Château	31
25403	43	25	253	Montlebon	1953
25404	43	25	251	Montmahoux	95
25405	43	25	253	Montperreux	771
25406	43	25	251	Montrond-le-Château	558
25408	43	25	251	Montussaint	71
25410	43	25	251	Morre	1326
25411	43	25	253	Morteau	6700
25413	43	25	253	Mouthe	968
25414	43	25	251	Le Moutherot	120
25415	43	25	251	Mouthier-Haute-Pierre	308
25416	43	25	251	Myon	184
25417	43	25	251	Naisey-les-Granges	738
25418	43	25	251	Nancray	1256
25419	43	25	251	Nans	88
25420	43	25	251	Nans-sous-Sainte-Anne	155
25421	43	25	253	Narbief	73
25422	43	25	252	Neuchâtel-Urtière	163
25424	43	25	253	Nods	562
25425	43	25	253	Noël-Cerneux	371
25426	43	25	252	Noirefontaine	346
25427	43	25	251	Noironte	336
25428	43	25	252	Nommay	1637
25429	43	25	251	Novillars	1544
25430	43	25	251	Ollans	41
25431	43	25	252	Onans	375
25432	43	25	253	Orchamps-Vennes	1875
25433	43	25	252	Orgeans-Blanchefontaine	47
25434	43	25	251	Ornans	4188
25435	43	25	253	Orsans	161
25436	43	25	252	Orve	68
25437	43	25	251	Osse	327
25438	43	25	251	Osselle	397
25439	43	25	251	Ougney-Douvot	197
25440	43	25	253	Ouhans	370
25441	43	25	253	Ouvans	75
25442	43	25	253	Oye-et-Pallet	693
25443	43	25	251	Palantine	49
25444	43	25	251	Palise	131
25445	43	25	251	Paroy	114
25446	43	25	251	Passavant	236
25447	43	25	253	Passonfontaine	281
25448	43	25	251	Pelousey	1440
25449	43	25	252	Péseux	95
25450	43	25	251	Pessans	78
25451	43	25	253	Petite-Chaux	140
25452	43	25	252	Pierrefontaine-lès-Blamont	400
25453	43	25	253	Pierrefontaine-les-Varans	1365
25454	43	25	251	Pirey	1958
25455	43	25	251	Placey	146
25456	43	25	253	Plaimbois-du-Miroir	215
25457	43	25	253	Plaimbois-Vennes	76
25458	43	25	252	Les Plains-et-Grands-Essarts	211
25459	43	25	253	La Planée	241
25460	43	25	251	Pointvillers	134
25461	43	25	252	Pompierre-sur-Doubs	313
25462	43	25	253	Pontarlier	18456
25463	43	25	252	Pont-de-Roide	4468
25464	43	25	253	Les Pontets	115
25465	43	25	251	Pont-les-Moulins	177
25466	43	25	251	Pouilley-Français	778
25467	43	25	251	Pouilley-les-Vignes	1898
25468	43	25	251	Pouligney-Lusans	787
25469	43	25	252	Présentevillers	467
25470	43	25	252	La Prétière	177
25471	43	25	252	Provenchère	122
25472	43	25	251	Puessans	45
25473	43	25	251	Pugey	778
25474	43	25	251	Le Puy	89
25475	43	25	251	Quingey	1331
25476	43	25	252	Rahon	121
25477	43	25	251	Rancenay	306
25478	43	25	252	Randevillers	106
25479	43	25	252	Rang	418
25480	43	25	253	Rantechaux	184
25481	43	25	252	Raynans	274
25482	43	25	251	Recologne	573
25483	43	25	253	Reculfoz	53
25485	43	25	252	Rémondans-Vaivre	227
25486	43	25	253	Remoray-Boujeons	362
25487	43	25	253	Renédale	37
25488	43	25	251	Rennes-sur-Loue	92
25489	43	25	251	Reugney	308
25490	43	25	251	Rigney	430
25491	43	25	251	Rignosot	120
25492	43	25	251	Rillans	86
25493	43	25	253	La Rivière-Drugeon	828
25494	43	25	253	Rochejean	622
25495	43	25	251	Roche-lez-Beaupré	2042
25496	43	25	252	Roche-lès-Clerval	100
25497	43	25	252	Roches-lès-Blamont	627
25498	43	25	251	Rognon	46
25499	43	25	251	Romain	101
25500	43	25	251	Ronchaux	89
25501	43	25	253	Rondefontaine	30
25502	43	25	251	Roset-Fluans	457
25503	43	25	252	Rosières-sur-Barbèche	97
25504	43	25	253	Rosureux	81
25505	43	25	251	Rougemont	1236
25506	43	25	251	Rougemontot	86
25507	43	25	251	Rouhe	80
25508	43	25	251	Roulans	1107
25509	43	25	251	Routelle	481
25510	43	25	251	Ruffey-le-Château	327
25511	43	25	251	Rurey	324
25512	43	25	253	Le Russey	2111
25513	43	25	251	Sainte-Anne	30
25514	43	25	253	Saint-Antoine	309
25515	43	25	253	Sainte-Colombe	330
25516	43	25	252	Saint-Georges-Armont	118
25517	43	25	253	Saint-Gorgon-Main	270
25518	43	25	251	Saint-Hilaire	161
25519	43	25	252	Saint-Hippolyte	911
25520	43	25	251	Saint-Juan	182
25521	43	25	252	Saint-Julien-lès-Montbéliard	176
25522	43	25	253	Saint-Julien-lès-Russey	149
25523	43	25	252	Sainte-Marie	731
25524	43	25	252	Saint-Maurice-Colombier	907
25525	43	25	253	Saint-Point-Lac	276
25526	43	25	252	Sainte-Suzanne	1513
25527	43	25	251	Saint-Vit	4707
25528	43	25	251	Samson	83
25529	43	25	252	Sancey-le-Grand	947
25530	43	25	252	Sancey-le-Long	360
25531	43	25	252	Santoche	76
25532	43	25	251	Saône	3260
25533	43	25	251	Saraz	12
25534	43	25	253	Sarrageois	155
25535	43	25	251	Saules	228
25536	43	25	251	Sauvagney	159
25537	43	25	251	Scey-Maisières	313
25538	43	25	251	Séchin	132
25539	43	25	252	Seloncourt	5922
25540	43	25	252	Semondans	313
25541	43	25	253	Septfontaines	310
25542	43	25	251	Serre-les-Sapins	1537
25544	43	25	251	Servin	188
25545	43	25	251	Silley-Amancey	124
25546	43	25	251	Silley-Bléfond	76
25547	43	25	252	Sochaux	4060
25548	43	25	252	Solemont	139
25549	43	25	253	Sombacour	596
25550	43	25	253	La Sommette	199
25551	43	25	252	Soulce-Cernay	109
25552	43	25	252	Sourans	133
